jalen-hurts,kyler-murray,mac-jones,clyde-edwards-helaire,tyson-williams,najee-harris,myles-gaskin,jamaal-williams,christian-kirk,mike-williams-wr,davante-adams,sterling-shepard,tj-hockenson,justin-tucker,no-dst,ne-dst,javonte-williams,elijah-mitchell-rb,jonathan-taylor,antonio-brown,julio-jones,jaylen-waddle,george-kittle,greg-zuerlein,ari-dst
15.316020735702493,19.294539505715203,22.385198741565876,7.135533875266642,8.624871485952323,18.429691888905953,1.7895273751543042,6.359865053205688,13.459038943370253,2.9351769043916507,6.925776275247754,8.5,0.9185847395026792,15.091579174237598,1.3515372369367578,1.3094000498816163,17.793439314517553,4.804705060000264,22.7264610009303,7.124404145427504,8.423956452347827,5.991927656033409,1.436097259252473,3.4407332936727113,25.537521334678285
20.805038916718043,40.74416498696836,16.937747084402922,14.091230895266554,9.510008114849057,11.655154338024388,19.627527975426073,5.821893170346591,2.8333837751043625,2.0595227718254523,13.139426811095866,8.5,9.34141989851998,14.582998756958222,8.50909386865323,11.611554811976294,16.101960540666816,14.344741823161154,7.192121740444714,3.006799794414875,14.854270439707552,9.141446365335788,6.861790862792516,3.4080673156732773,3.0621574093224972
24.84182987110646,19.2591179388021,36.48370541738268,3.636620074682741,10.582672106303747,7.9046368956107,9.566558165765258,21.60256005346706,8.57220476911182,1.1983276330308132,14.657395588633147,8.5,20.06988757933545,12.280856888749533,9.152510543970024,14.768021316328994,18.976939394296974,1.4168556357461013,5.369355160673087,7.625434516240192,2.408109164664535,0.10350981515243353,12.927189491868178,3.524380944742249,-1.3091658612894665
25.09596201062596,33.668585671262115,8.03939882763439,7.505531592668049,17.149999705335542,11.429760106837097,3.172754738997228,18.037819632579886,4.875393177546626,17.401558527987977,21.389446257770075,8.5,9.80798884594802,13.108784474636444,8.880427785424427,13.703088485062118,10.393398836445968,3.9669333120560077,10.81061698331613,9.105511161530728,0.39039272826063387,0.5740864673291106,15.873146405336524,2.405501548181225,-0.3206709950433755
15.11434609929032,4.999084595962167,12.841791227978044,15.901590349486646,9.571282228728585,18.408664121655704,18.440180101061678,0.5589372276810076,7.6927045580372,2.290648754069874,12.3279474381612,8.5,6.514032070433148,5.712068042001185,12.35172795050231,10.54884181620347,8.488709489122503,11.23419775056649,20.02986363148547,3.205322297763585,3.2826351083496226,6.546597312927905,7.4657366750091505,5.201040578168482,7.645915615169463
10.670929864866164,31.169180286004448,9.074486011193546,3.892333308429536,7.15046815948021,18.014387091104176,6.358298654638467,2.4072836958546686,9.45965707003774,11.442033993352153,4.0713626213483325,8.5,5.468592272551395,11.019772205440283,11.837683702469278,15.120763237586381,5.963392305085697,2.653205659605245,10.928778585159039,7.784129496307067,5.253033509093069,2.7639934549044285,10.324253804975093,14.630990680803276,8.431861031472504
9.249762978196502,20.644211692208895,18.096257738306477,0.5065397611470877,11.854977637922376,1.7767459104323446,15.925762826331788,10.218549120221343,8.085488386374507,17.05828011917049,2.8973542829001797,8.5,10.21547205061075,-2.8153687138999857,9.726491305888015,7.402700670392753,19.971634012682017,0.6804155967504886,3.18339980695199,2.4213889925908854,7.971846564125644,1.9838700300993655,12.332642965002437,4.331760623373929,6.431721046761895
18.384245646884303,29.842351806809518,14.255871368850157,14.842962555994204,0.1138773800369215,19.1254642345907,8.092080646392962,5.162005741004105,5.124042436432386,6.142147350062836,9.790654215901032,8.5,9.737601037220916,5.535854084660355,9.778442857683094,12.402427061883813,0.7770039296021432,8.122316012091325,8.238624552678704,1.7720635263406421,1.4064926003458649,10.508242472004198,3.8824220788664743,16.64838214762126,11.70566366485288
19.17310538740599,22.70653441502652,16.760163475139827,4.284483501370149,3.012047584041784,8.259952008245676,14.94543258156603,0.2751585006456394,2.3187888627487347,14.116679484004825,20.73123420210009,8.5,0.4594394238322326,9.17980921496102,5.9958400517156125,7.871969534501767,0.6465221583222369,10.795247488689768,1.7910277295773867,9.042845899332816,2.815113402233525,1.8645958783119445,1.4129139199800416,3.4096140504822143,9.891508119000513
27.719669844196105,9.263982361566047,17.817428215081357,9.462313161730208,5.146727998182787,6.364253674338316,12.628161209338684,5.020369257533206,1.9435535754506494,4.567849973022383,1.1075380031727278,8.5,17.612452273179787,7.538229245025747,24.051375495861194,8.636057818802366,7.496625662118753,3.8757227561360192,25.944008090731696,2.4217864896799637,1.837422417166219,8.089034385451457,2.4688049781038672,2.9276581190914355,-0.39803744826665444
